YEAR,IRSEX,CATAG7,INCOME,EDUCCAT2,Nervous_99,Nervous_1,Nervous_2,Nervous_3,Nervous_4,Nervous_5,Nervous_94,Nervous_97,Nervous_85,Nervous_98,Nervous_89,Nervous_skip,Nervous_any,Nervous_no,Nervous_others,num_people,Hopeless_99,Hopeless_1,Hopeless_2,Hopeless_3,Hopeless_4,Hopeless_5,Hopeless_94,Hopeless_97,Hopeless_85,Hopeless_98,Hopeless_89,Hopeless_skip,Hopeless_any,Hopeless_no,Hopeless_others,Restless_99,Restless_1,Restless_2,Restless_3,Restless_4,Restless_5,Restless_94,Restless_97,Restless_85,Restless_98,Restless_89,Restless_skip,Restless_any,Restless_no,Restless_others
2006,1,6,2,1,NA,8,6,36,64,118,2,1,NA,NA,NA,NA,114,118,3,235,NA,9,9,26,49,139,2,1,NA,NA,NA,NA,93,139,3,NA,10,12,32,49,130,NA,2,NA,NA,NA,NA,103,130,2
2006,1,6,2,2,NA,13,26,62,121,154,2,1,NA,NA,NA,NA,222,154,3,379,NA,16,21,48,67,225,1,1,NA,NA,NA,NA,152,225,2,NA,14,30,52,89,192,1,1,NA,NA,NA,NA,185,192,2
2006,1,6,2,3,NA,9,27,62,97,89,2,2,NA,NA,NA,NA,195,89,4,288,NA,10,19,36,76,145,1,1,NA,NA,NA,NA,141,145,2,NA,15,26,48,87,109,1,2,NA,NA,NA,NA,176,109,3
2006,1,6,2,4,NA,5,14,56,79,52,NA,NA,NA,NA,NA,NA,154,52,NA,206,NA,6,11,26,43,120,NA,NA,NA,NA,NA,NA,86,120,NA,NA,8,17,42,64,75,NA,NA,NA,NA,NA,NA,131,75,NA
2006,1,6,3,1,NA,2,2,12,17,20,NA,2,NA,NA,NA,NA,33,20,2,55,NA,1,2,8,14,27,1,2,NA,NA,NA,NA,25,27,3,NA,1,3,7,20,21,1,2,NA,NA,NA,NA,31,21,3
2006,1,6,3,2,NA,4,6,21,53,54,1,1,NA,NA,NA,NA,84,54,2,140,NA,5,4,18,26,85,2,NA,NA,NA,NA,NA,53,85,2,NA,5,11,22,31,67,3,1,NA,NA,NA,NA,69,67,4
2006,1,6,3,3,NA,3,8,24,59,50,2,NA,NA,NA,NA,NA,94,50,2,146,NA,2,7,14,28,95,NA,NA,NA,NA,NA,NA,51,95,NA,NA,1,14,24,38,69,NA,NA,NA,NA,NA,NA,77,69,NA
2006,1,6,3,4,NA,2,10,41,64,43,NA,1,NA,NA,NA,NA,117,43,1,161,NA,NA,9,19,34,98,NA,1,NA,NA,NA,NA,62,98,1,NA,1,9,37,56,58,NA,NA,NA,NA,NA,NA,103,58,NA
2006,1,6,4,1,NA,NA,2,7,4,14,NA,NA,NA,NA,NA,NA,13,14,NA,27,NA,NA,1,5,5,16,NA,NA,NA,NA,NA,NA,11,16,NA,NA,1,1,6,5,14,NA,NA,NA,NA,NA,NA,13,14,NA
2006,1,6,4,2,NA,5,5,18,35,33,1,NA,NA,NA,NA,NA,63,33,1,97,NA,3,4,10,19,61,NA,NA,NA,NA,NA,NA,36,61,NA,NA,3,4,13,36,41,NA,NA,NA,NA,NA,NA,56,41,NA
2006,1,6,4,3,NA,NA,10,33,58,56,1,NA,NA,NA,NA,NA,101,56,1,158,NA,2,4,16,36,100,NA,NA,NA,NA,NA,NA,58,100,NA,NA,2,12,33,46,65,NA,NA,NA,NA,NA,NA,93,65,NA
2006,1,6,4,4,NA,3,22,60,112,79,1,NA,NA,NA,NA,NA,197,79,1,277,NA,2,14,19,49,193,NA,NA,NA,NA,NA,NA,84,193,NA,NA,4,25,57,77,114,NA,NA,NA,NA,NA,NA,163,114,NA
2006,1,7,1,1,NA,19,24,64,72,174,4,3,NA,1,NA,NA,179,174,8,361,NA,14,24,56,63,196,4,3,NA,1,NA,NA,157,196,8,NA,17,26,61,69,179,6,2,NA,1,NA,NA,173,179,9
2006,1,7,1,2,NA,15,22,56,81,129,1,3,NA,NA,NA,NA,174,129,4,307,NA,15,20,42,50,178,NA,2,NA,NA,NA,NA,127,178,2,NA,11,24,46,75,149,NA,2,NA,NA,NA,NA,156,149,2
2006,1,7,1,3,NA,6,12,28,45,40,NA,NA,NA,NA,NA,NA,91,40,NA,131,NA,5,8,24,37,57,NA,NA,NA,NA,NA,NA,74,57,NA,NA,4,13,30,42,42,NA,NA,NA,NA,NA,NA,89,42,NA
2006,1,7,1,4,NA,3,6,18,20,22,NA,NA,NA,NA,NA,NA,47,22,NA,69,NA,1,9,10,12,37,NA,NA,NA,NA,NA,NA,32,37,NA,NA,2,5,14,17,31,NA,NA,NA,NA,NA,NA,38,31,NA
2006,1,7,2,1,NA,14,20,76,104,242,1,4,NA,NA,NA,NA,214,242,5,461,NA,10,20,61,69,295,1,5,NA,NA,NA,NA,160,295,6,NA,14,25,63,107,248,1,3,NA,NA,NA,NA,209,248,4
2006,1,7,2,2,NA,17,36,145,272,363,3,2,NA,1,NA,NA,470,363,6,839,NA,17,25,91,158,543,3,1,NA,1,NA,NA,291,543,5,NA,13,39,137,233,410,4,2,NA,1,NA,NA,422,410,7
2006,1,7,2,3,NA,9,32,63,130,181,2,2,NA,NA,NA,NA,234,181,4,419,NA,11,22,44,78,260,2,2,NA,NA,NA,NA,155,260,4,NA,8,25,69,110,202,3,2,NA,NA,NA,NA,212,202,5
2006,1,7,2,4,NA,5,12,67,114,97,NA,NA,NA,NA,NA,NA,198,97,NA,295,NA,2,11,31,59,192,NA,NA,NA,NA,NA,NA,103,192,NA,NA,2,13,58,101,121,NA,NA,NA,NA,NA,NA,174,121,NA
2006,1,7,3,1,NA,3,3,7,27,50,1,1,NA,NA,NA,NA,40,50,2,92,NA,2,1,7,19,61,1,1,NA,NA,NA,NA,29,61,2,NA,1,3,8,26,52,1,1,NA,NA,NA,NA,38,52,2
2006,1,7,3,2,NA,1,19,58,161,168,NA,NA,NA,NA,NA,NA,239,168,NA,407,NA,3,12,27,66,298,1,NA,NA,NA,NA,NA,108,298,1,NA,2,19,57,127,201,NA,1,NA,NA,NA,NA,205,201,1
2006,1,7,3,3,NA,3,13,54,126,126,NA,NA,NA,NA,NA,NA,196,126,NA,322,NA,3,10,36,47,226,NA,NA,NA,NA,NA,NA,96,226,NA,NA,4,10,59,101,148,NA,NA,NA,NA,NA,NA,174,148,NA
2006,1,7,3,4,NA,NA,16,75,147,92,NA,1,NA,NA,NA,NA,238,92,1,331,NA,NA,5,23,67,235,NA,1,NA,NA,NA,NA,95,235,1,NA,2,9,52,135,132,NA,1,NA,NA,NA,NA,198,132,1
2006,1,7,4,1,NA,NA,4,17,30,51,NA,NA,NA,NA,NA,NA,51,51,NA,102,NA,NA,2,10,13,77,NA,NA,NA,NA,NA,NA,25,77,NA,NA,1,4,13,24,60,NA,NA,NA,NA,NA,NA,42,60,NA
2006,1,7,4,2,NA,7,18,65,156,206,1,NA,NA,NA,NA,NA,246,206,1,453,NA,3,10,32,70,336,2,NA,NA,NA,NA,NA,115,336,2,NA,7,13,60,124,246,3,NA,NA,NA,NA,NA,204,246,3
2006,1,7,4,3,NA,4,21,75,196,190,2,NA,NA,NA,NA,NA,296,190,2,488,NA,6,12,44,78,348,NA,NA,NA,NA,NA,NA,140,348,NA,NA,8,17,69,163,230,1,NA,NA,NA,NA,NA,257,230,1
2006,1,7,4,4,NA,12,45,245,441,278,NA,2,NA,NA,NA,NA,743,278,2,1023,NA,6,14,86,187,728,NA,2,NA,NA,NA,NA,293,728,2,NA,8,47,189,371,406,NA,2,NA,NA,NA,NA,615,406,2
2006,2,1,1,5,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA,484,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA
2006,2,1,2,5,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,NA,NA,NA,994,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,NA,NA,NA,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,NA,NA,NA
2006,2,1,3,5,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,NA,NA,NA,547,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,NA,NA,NA,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,NA,NA,NA
2006,2,1,4,5,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,830,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA
2006,2,2,1,5,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,NA,NA,NA,546,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,NA,NA,NA,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,NA,NA,NA
2006,2,2,2,5,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,NA,NA,NA,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,NA,NA,NA
2006,2,2,3,5,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,NA,556,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,NA,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,NA
2006,2,2,4,5,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916,NA,NA,NA,916,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916,NA,NA,NA,916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916,NA,NA,NA
2006,2,3,1,5,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,NA,549,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,NA,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,NA
2006,2,3,2,5,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,NA,NA,NA,1035,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,NA,NA,NA,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,NA,NA,NA
2006,2,3,3,5,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,NA,NA,NA,553,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,NA,NA,NA,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,NA,NA,NA
2006,2,3,4,5,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,NA,NA,NA,880,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,NA,NA,NA,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,NA,NA,NA
2006,2,4,1,1,NA,19,46,62,93,91,6,2,NA,NA,NA,NA,220,91,8,319,NA,25,35,62,76,115,4,2,NA,NA,NA,NA,198,115,6,NA,23,35,51,88,116,3,3,NA,NA,NA,NA,197,116,6
2006,2,4,1,2,NA,35,102,165,183,130,1,1,NA,1,NA,NA,485,130,3,618,NA,50,88,114,142,221,1,1,NA,1,NA,NA,394,221,3,NA,39,95,131,167,181,2,2,NA,1,NA,NA,432,181,5
2006,2,4,1,3,NA,17,55,134,160,80,1,NA,NA,NA,NA,NA,366,80,1,447,NA,27,52,82,124,162,NA,NA,NA,NA,NA,NA,285,162,NA,NA,32,64,104,141,106,NA,NA,NA,NA,NA,NA,341,106,NA
2006,2,4,1,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA
2006,2,4,2,1,NA,15,45,61,90,71,1,3,NA,NA,NA,NA,211,71,4,286,NA,20,39,54,75,93,1,4,NA,NA,NA,NA,188,93,5,NA,28,40,50,70,90,4,4,NA,NA,NA,NA,188,90,8
2006,2,4,2,2,NA,26,68,133,157,122,1,NA,NA,NA,NA,NA,384,122,1,507,NA,44,58,94,117,193,1,NA,NA,NA,NA,NA,313,193,1,NA,42,62,107,125,170,1,NA,NA,NA,NA,NA,336,170,1
2006,2,4,2,3,NA,12,40,70,96,57,2,NA,NA,NA,NA,NA,218,57,2,277,NA,11,33,40,76,117,NA,NA,NA,NA,NA,NA,160,117,NA,NA,14,33,66,79,85,NA,NA,NA,NA,NA,NA,192,85,NA
2006,2,4,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA
2006,2,4,3,1,NA,6,19,30,30,13,2,NA,NA,NA,NA,NA,85,13,2,100,NA,6,15,28,25,26,NA,NA,NA,NA,NA,NA,74,26,NA,NA,9,13,33,22,22,1,NA,NA,NA,NA,NA,77,22,1
2006,2,4,3,2,NA,17,29,42,57,32,1,1,NA,NA,NA,NA,145,32,2,179,NA,18,15,41,49,55,NA,1,NA,NA,NA,NA,123,55,1,NA,16,23,48,45,46,NA,1,NA,NA,NA,NA,132,46,1
2006,2,4,3,3,NA,5,18,31,46,31,1,NA,NA,NA,NA,NA,100,31,1,132,NA,6,15,27,28,54,1,1,NA,NA,NA,NA,76,54,2,NA,5,16,33,37,39,1,1,NA,NA,NA,NA,91,39,2
2006,2,4,4,1,NA,7,17,23,36,16,2,NA,NA,NA,NA,NA,83,16,2,101,NA,8,14,24,26,27,2,NA,NA,NA,NA,NA,72,27,2,NA,8,17,20,24,29,3,NA,NA,NA,NA,NA,69,29,3
2006,2,4,4,2,NA,16,35,67,81,36,NA,NA,NA,NA,NA,NA,199,36,NA,235,NA,14,27,48,65,81,NA,NA,NA,NA,NA,NA,154,81,NA,NA,14,45,51,62,63,NA,NA,NA,NA,NA,NA,172,63,NA
2006,2,4,4,3,NA,11,38,62,78,45,NA,NA,NA,NA,NA,NA,189,45,NA,234,NA,9,33,43,61,88,NA,NA,NA,NA,NA,NA,146,88,NA,NA,18,36,55,65,60,NA,NA,NA,NA,NA,NA,174,60,NA
2006,2,4,4,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2006,2,5,1,1,NA,47,44,87,126,173,8,3,NA,NA,NA,NA,304,173,11,488,NA,51,58,66,93,211,7,2,NA,NA,NA,NA,268,211,9,NA,48,52,80,89,209,7,3,NA,NA,NA,NA,269,209,10
2006,2,5,1,2,NA,34,53,114,175,174,1,2,NA,NA,NA,NA,376,174,3,553,NA,42,55,111,122,220,2,1,NA,NA,NA,NA,330,220,3,NA,39,60,112,125,212,4,1,NA,NA,NA,NA,336,212,5
2006,2,5,1,3,NA,31,89,202,201,114,1,3,NA,NA,NA,NA,523,114,4,641,NA,36,61,123,163,255,NA,3,NA,NA,NA,NA,383,255,3,NA,34,91,148,184,181,NA,3,NA,NA,NA,NA,457,181,3
2006,2,5,1,4,NA,18,50,117,95,45,1,NA,NA,NA,NA,NA,280,45,1,326,NA,16,22,75,93,119,1,NA,NA,NA,NA,NA,206,119,1,NA,28,41,106,85,65,1,NA,NA,NA,NA,NA,260,65,1
2006,2,5,2,1,NA,13,30,57,75,104,2,2,NA,NA,NA,NA,175,104,4,283,NA,18,26,52,65,117,3,2,NA,NA,NA,NA,161,117,5,NA,25,20,56,57,123,NA,2,NA,NA,NA,NA,158,123,2
2006,2,5,2,2,NA,40,97,176,254,221,3,NA,NA,NA,NA,NA,567,221,3,791,NA,46,84,139,197,320,4,1,NA,NA,NA,NA,466,320,5,NA,55,91,162,188,289,5,1,NA,NA,NA,NA,496,289,6
2006,2,5,2,3,NA,39,106,231,256,196,4,3,NA,NA,NA,NA,632,196,7,835,NA,49,84,148,206,340,5,3,NA,NA,NA,NA,487,340,8,NA,43,102,204,245,233,4,4,NA,NA,NA,NA,594,233,8
2006,2,5,2,4,NA,20,62,156,162,78,NA,NA,NA,NA,NA,NA,400,78,NA,478,NA,13,40,104,122,198,NA,1,NA,NA,NA,NA,279,198,1,NA,21,63,111,181,101,NA,1,NA,NA,NA,NA,376,101,1
2006,2,5,3,1,NA,1,4,12,11,9,NA,NA,NA,NA,NA,NA,28,9,NA,37,NA,3,2,9,8,15,NA,NA,NA,NA,NA,NA,22,15,NA,NA,1,3,10,13,10,NA,NA,NA,NA,NA,NA,27,10,NA
2006,2,5,3,2,NA,8,25,56,56,36,1,1,NA,NA,NA,NA,145,36,2,183,NA,9,14,36,40,82,1,1,NA,NA,NA,NA,99,82,2,NA,11,21,42,53,54,1,1,NA,NA,NA,NA,127,54,2
2006,2,5,3,3,NA,12,45,75,99,62,NA,NA,NA,NA,NA,NA,231,62,NA,293,NA,8,33,48,76,128,NA,NA,NA,NA,NA,NA,165,128,NA,NA,15,39,71,84,84,NA,NA,NA,NA,NA,NA,209,84,NA
2006,2,5,3,4,NA,7,24,65,69,32,NA,1,NA,NA,NA,NA,165,32,1,198,NA,6,16,32,52,91,NA,1,NA,NA,NA,NA,106,91,1,NA,6,25,53,77,36,NA,1,NA,NA,NA,NA,161,36,1
2006,2,5,4,1,NA,1,NA,4,13,15,NA,NA,NA,NA,NA,NA,18,15,NA,33,NA,NA,1,5,10,17,NA,NA,NA,NA,NA,NA,16,17,NA,NA,1,1,3,9,19,NA,NA,NA,NA,NA,NA,14,19,NA
2006,2,5,4,2,NA,5,17,30,46,31,NA,1,NA,NA,NA,NA,98,31,1,130,NA,4,19,18,39,50,NA,NA,NA,NA,NA,NA,80,50,NA,NA,5,11,26,39,46,1,2,NA,NA,NA,NA,81,46,3
2006,2,5,4,3,NA,17,35,79,91,56,NA,NA,NA,NA,NA,NA,222,56,NA,278,NA,12,30,52,73,110,1,NA,NA,NA,NA,NA,167,110,1,NA,15,41,76,73,73,NA,NA,NA,NA,NA,NA,205,73,NA
2006,2,5,4,4,NA,11,39,83,115,37,3,NA,NA,NA,NA,NA,248,37,3,288,NA,8,18,54,86,121,1,NA,NA,NA,NA,NA,166,121,1,NA,6,31,90,74,85,2,NA,NA,NA,NA,NA,201,85,2
2006,2,6,1,1,NA,17,29,32,51,74,3,1,NA,NA,NA,NA,129,74,4,207,NA,21,32,38,29,84,2,1,NA,NA,NA,NA,120,84,3,NA,22,27,45,34,77,1,1,NA,NA,NA,NA,128,77,2
2006,2,6,1,2,NA,17,26,34,50,59,2,1,NA,NA,NA,NA,127,59,3,189,NA,22,24,32,41,66,3,1,NA,NA,NA,NA,119,66,4,NA,15,22,41,46,63,1,1,NA,NA,NA,NA,124,63,2
2006,2,6,1,3,NA,14,21,40,36,29,1,NA,NA,NA,NA,NA,111,29,1,141,NA,12,24,25,28,51,1,NA,NA,NA,NA,NA,89,51,1,NA,16,21,29,32,42,1,NA,NA,NA,NA,NA,98,42,1
2006,2,6,1,4,NA,3,10,27,19,7,NA,NA,NA,NA,NA,NA,59,7,NA,66,NA,4,11,16,20,15,NA,NA,NA,NA,NA,NA,51,15,NA,NA,5,13,16,20,12,NA,NA,NA,NA,NA,NA,54,12,NA
2006,2,6,2,1,NA,7,13,27,46,65,3,2,NA,NA,NA,NA,93,65,5,163,NA,11,9,16,39,84,1,3,NA,NA,NA,NA,75,84,4,NA,11,11,23,38,76,1,3,NA,NA,NA,NA,83,76,4
2006,2,6,2,2,NA,22,26,79,111,88,2,NA,NA,NA,NA,NA,238,88,2,328,NA,14,22,64,73,153,2,NA,NA,NA,NA,NA,173,153,2,NA,19,33,63,100,112,1,NA,NA,NA,NA,NA,215,112,1
2006,2,6,2,3,NA,14,48,91,125,71,NA,NA,NA,NA,NA,NA,278,71,NA,349,NA,19,37,53,93,147,NA,NA,NA,NA,NA,NA,202,147,NA,NA,19,47,67,105,111,NA,NA,NA,NA,NA,NA,238,111,NA
2006,2,6,2,4,NA,11,33,90,81,50,NA,NA,NA,NA,NA,NA,215,50,NA,265,NA,5,26,56,67,110,NA,1,NA,NA,NA,NA,154,110,1,NA,7,27,72,84,73,1,1,NA,NA,NA,NA,190,73,2
2006,2,6,3,1,NA,NA,2,8,5,9,NA,NA,NA,NA,NA,NA,15,9,NA,24,NA,NA,1,4,4,15,NA,NA,NA,NA,NA,NA,9,15,NA,NA,NA,3,4,6,11,NA,NA,NA,NA,NA,NA,13,11,NA
2006,2,6,3,2,NA,1,11,26,35,29,NA,NA,NA,NA,NA,NA,73,29,NA,102,NA,NA,10,14,31,47,NA,NA,NA,NA,NA,NA,55,47,NA,NA,3,13,16,29,41,NA,NA,NA,NA,NA,NA,61,41,NA
2006,2,6,3,3,NA,5,20,48,79,43,NA,NA,NA,NA,NA,NA,152,43,NA,195,NA,7,16,34,50,88,NA,NA,NA,NA,NA,NA,107,88,NA,NA,6,29,40,54,66,NA,NA,NA,NA,NA,NA,129,66,NA
2006,2,6,3,4,NA,6,29,43,84,39,1,NA,NA,NA,NA,NA,162,39,1,202,NA,3,15,27,47,110,NA,NA,NA,NA,NA,NA,92,110,NA,NA,3,15,47,65,72,NA,NA,NA,NA,NA,NA,130,72,NA
2006,2,6,4,1,NA,2,NA,2,3,6,NA,NA,NA,NA,NA,NA,7,6,NA,13,NA,NA,1,3,1,8,NA,NA,NA,NA,NA,NA,5,8,NA,NA,NA,NA,4,1,8,NA,NA,NA,NA,NA,NA,5,8,NA
2006,2,6,4,2,NA,2,9,16,31,24,NA,NA,NA,NA,NA,NA,58,24,NA,82,NA,2,7,12,14,47,NA,NA,NA,NA,NA,NA,35,47,NA,NA,2,7,13,24,36,NA,NA,NA,NA,NA,NA,46,36,NA
2006,2,6,4,3,NA,9,14,35,51,49,1,NA,NA,NA,NA,NA,109,49,1,159,NA,5,12,23,33,85,NA,1,NA,NA,NA,NA,73,85,1,NA,4,15,37,43,60,NA,NA,NA,NA,NA,NA,99,60,NA
2006,2,6,4,4,NA,9,49,105,133,72,NA,1,NA,NA,NA,NA,296,72,1,369,NA,7,17,53,88,203,NA,1,NA,NA,NA,NA,165,203,1,NA,9,28,75,146,110,NA,1,NA,NA,NA,NA,258,110,1
2006,2,7,1,1,NA,30,54,110,132,194,4,1,NA,3,NA,NA,326,194,8,528,NA,34,40,80,112,251,5,3,NA,3,NA,NA,266,251,11,NA,33,42,98,131,213,6,2,NA,3,NA,NA,304,213,11
2006,2,7,1,2,NA,37,61,104,152,168,7,7,NA,1,NA,NA,354,168,15,537,NA,25,45,98,95,261,5,7,NA,1,NA,NA,263,261,13,NA,36,51,112,125,199,7,6,NA,1,NA,NA,324,199,14
2006,2,7,1,3,NA,16,43,55,80,58,1,1,NA,NA,NA,NA,194,58,2,254,NA,16,33,41,50,113,NA,1,NA,NA,NA,NA,140,113,1,NA,12,29,63,63,86,NA,1,NA,NA,NA,NA,167,86,1
2006,2,7,1,4,NA,6,7,30,37,27,1,NA,NA,NA,NA,NA,80,27,1,108,NA,2,7,15,25,58,1,NA,NA,NA,NA,NA,49,58,1,NA,3,10,18,39,37,1,NA,NA,NA,NA,NA,70,37,1
2006,2,7,2,1,NA,21,38,80,141,132,3,1,NA,NA,NA,NA,280,132,4,416,NA,17,31,48,107,210,1,2,NA,NA,NA,NA,203,210,3,NA,20,38,77,122,157,1,1,NA,NA,NA,NA,257,157,2
2006,2,7,2,2,NA,19,86,213,395,290,6,1,NA,NA,NA,NA,713,290,7,1010,NA,15,59,145,199,585,6,1,NA,NA,NA,NA,418,585,7,NA,25,72,184,323,399,6,1,NA,NA,NA,NA,604,399,7
2006,2,7,2,3,NA,20,64,172,256,183,3,2,NA,NA,NA,NA,512,183,5,700,NA,11,58,102,143,382,1,3,NA,NA,NA,NA,314,382,4,NA,12,71,150,229,234,1,3,NA,NA,NA,NA,462,234,4
2006,2,7,2,4,NA,6,48,119,147,93,1,NA,NA,NA,NA,NA,320,93,1,414,NA,4,25,62,102,220,1,NA,NA,NA,NA,NA,193,220,1,NA,8,36,100,142,126,2,NA,NA,NA,NA,NA,286,126,2
2006,2,7,3,1,NA,3,12,10,34,32,1,NA,NA,NA,NA,NA,59,32,1,92,NA,3,10,9,22,48,NA,NA,NA,NA,NA,NA,44,48,NA,NA,5,9,14,23,41,NA,NA,NA,NA,NA,NA,51,41,NA
2006,2,7,3,2,NA,15,47,96,202,108,2,1,NA,NA,NA,NA,360,108,3,471,NA,11,23,60,102,274,NA,1,NA,NA,NA,NA,196,274,1,NA,11,37,97,145,178,1,2,NA,NA,NA,NA,290,178,3
2006,2,7,3,3,NA,8,41,92,173,110,2,3,NA,NA,NA,NA,314,110,5,429,NA,5,21,54,72,275,NA,2,NA,NA,NA,NA,152,275,2,NA,8,25,90,149,154,2,1,NA,NA,NA,NA,272,154,3
2006,2,7,3,4,NA,6,32,90,182,93,1,1,NA,NA,NA,NA,310,93,2,405,NA,5,12,54,92,241,NA,1,NA,NA,NA,NA,163,241,1,NA,3,24,80,151,145,1,1,NA,NA,NA,NA,258,145,2
2006,2,7,4,1,NA,2,4,12,17,24,NA,1,NA,NA,NA,NA,35,24,1,60,NA,1,1,6,16,35,NA,1,NA,NA,NA,NA,24,35,1,NA,NA,4,9,20,26,1,NA,NA,NA,NA,NA,33,26,1
2006,2,7,4,2,NA,8,30,99,154,114,1,NA,NA,NA,NA,NA,291,114,1,406,NA,7,20,34,71,273,1,NA,NA,NA,NA,NA,132,273,1,NA,8,24,83,128,162,1,NA,NA,NA,NA,NA,243,162,1
2006,2,7,4,3,NA,15,56,148,199,127,1,1,NA,1,NA,NA,418,127,3,548,NA,9,21,68,109,337,2,1,NA,1,NA,NA,207,337,4,NA,12,37,118,173,203,3,1,NA,1,NA,NA,340,203,5
2006,2,7,4,4,NA,15,65,299,386,224,NA,1,NA,NA,NA,NA,765,224,1,990,NA,8,30,109,218,624,1,NA,NA,NA,NA,NA,365,624,1,NA,9,55,203,346,375,1,1,NA,NA,NA,NA,613,375,2
2007,1,1,1,5,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA
2007,1,1,2,5,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,NA,NA,NA,932,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,NA,NA,NA,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,NA,NA,NA
2007,1,1,3,5,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,NA,NA,NA,522,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,NA,NA,NA,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,NA,NA,NA
2007,1,1,4,5,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,NA,NA,868,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,NA,NA,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,NA,NA
2007,1,2,1,5,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,555,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,NA
